[BEGIN LOG INFO]
Version,LogDate
1.1.0,Mon May 15 16:38:07 2017
[END LOG INFO]

[BEGIN TRACKER INFO]
TrackerNum,LibVersion,TrackerType,TrackerModel,Port,SyncState,SyncRate,SyncPhase,Interface,UltTimeout,UltVolume,FirmwareRev,LedEnable
1,4.2401,1,18,4,0,60.000000,0,1,25,3,5.0000,1
[END TRACKER INFO]

[BEGIN STATION INFO]
TrackerNum,StationNum,Serial,FW,StationType,Descriptor,CalDate,Port,Timestamp,State,Enhancement,Sensitivity,Compass,Prediction
1,1,1512101,5,150,11-08-2012 2.014   ,12/31/2015,4,ON,ON,2,3,2,0
[END STATION INFO]

TrackerNum,StationNum,X,Y,Z,Yaw,Pitch,Roll,Time,DoubleTime,DoubleOSTime,TQ,CI,MQ,GXBF,GYBF,GZBF,GXNF,GYNF,GZNF,GXRAW,GYRAW,GZRAW,AXBF,AYBF,AZBF,AXNF,AYNF,AZNF,MagX,MagY,MagZ,CompassYaw,JoystickAxis1,JoystickAxis2,Buttons,AuxIn0,AuxIn1,AuxIn2,AuxIn3,StillTime,Vbatt,Temperature
1,1,0.00000,0.00000,0.00000,-76.928,-59.441,63.907,1072.1851,1072.1850,1072.1705,100,100,0,-0.18459,-0.04943,0.19042,-0.21665,0.08084,-0.13894,-0.18875,-0.05125,0.18500,-8.49219,-3.92969,-2.07812,0.01479,0.49198,0.23398,0.32700,0.22050,-0.13525,-78.293,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.450
1,1,0.00000,0.00000,0.00000,-76.909,-59.500,63.820,1072.1901,1072.1900,1072.1769,100,100,0,-0.27709,-0.05568,0.19293,-0.23128,0.12170,-0.22091,-0.28125,-0.05750,0.18750,-8.49219,-4.07031,-1.98438,-0.11609,0.37563,0.19063,0.32775,0.22050,-0.13525,-78.220,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.350
1,1,0.00000,0.00000,0.00000,-76.898,-59.560,63.737,1072.1949,1072.1950,1072.1825,100,100,0,-0.21834,-0.08943,0.19418,-0.23434,0.06410,-0.18535,-0.22250,-0.09125,0.18875,-8.64062,-4.04688,-2.04688,-0.07053,0.44523,0.05862,0.32775,0.22050,-0.13700,-77.798,-1,-1,-1,-1,-1,-1,-1,0.0050,5.105,35.450
1,1,0.00000,0.00000,0.00000,-76.902,-59.626,63.698,1072.2000,1072.2000,1072.1826,100,100,0,-0.05335,-0.11444,0.21043,-0.23741,-0.03582,-0.05075,-0.05750,-0.11625,0.20500,-8.56250,-4.07031,-2.09375,-0.02328,0.36723,0.10447,0.32775,0.21975,-0.13700,-77.772,-1,-1,-1,-1,-1,-1,-1,0.0000,5.105,35.350
1,1,0.00000,0.00000,0.00000,-76.907,-59.697,63.701,1072.2050,1072.2050,1072.1890,100,100,0,0.06665,-0.11444,0.22793,-0.24048,-0.09188,0.05673,0.06250,-0.11625,0.22250,-8.44531,-4.14063,-2.24219,0.11707,0.21032,0.14034,0.32925,0.21975,-0.13700,-77.786,-1,-1,-1,-1,-1,-1,-1,0.0000,5.105,35.450
1,1,0.00000,0.00000,0.00000,-76.915,-59.772,63.719,1072.2100,1072.2100,1072.1956,100,100,0,0.03415,-0.13194,0.22669,-0.24748,-0.09108,0.02048,0.03000,-0.13375,0.22125,-8.35938,-4.17188,-2.32812,0.20477,0.11379,0.18122,0.32925,0.21975,-0.13700,-77.774,-1,-1,-1,-1,-1,-1,-1,0.0050,5.102,35.550
1,1,0.00000,0.00000,0.00000,-76.910,-59.848,63.701,1072.2150,1072.2150,1072.2017,100,100,0,-0.10086,-0.07569,0.25919,-0.27966,0.02869,-0.06361,-0.10500,-0.07750,0.25375,-8.19531,-4.31250,-2.31250,0.17301,-0.09649,0.26363,0.32925,0.22050,-0.13700,-77.767,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,-76.879,-59.924,63.615,1072.2200,1072.2200,1072.2070,100,100,0,-0.27586,-0.04944,0.25418,-0.28803,0.13583,-0.20430,-0.28000,-0.05125,0.24875,-8.32812,-4.38281,-2.13281,-0.03721,-0.07365,0.15736,0.32850,0.22050,-0.13700,-77.698,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,-76.846,-59.997,63.491,1072.2250,1072.2250,1072.2127,100,100,0,-0.34961,-0.05569,0.23793,-0.28243,0.16365,-0.27458,-0.35375,-0.05750,0.23250,-8.31250,-4.35156,-2.24219,0.07037,-0.08730,0.16048,0.32850,0.22050,-0.13600,-78.249,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.450
1,1,0.00000,0.00000,0.00000,-76.821,-60.067,63.376,1072.2300,1072.2300,1072.2128,100,100,0,-0.27087,-0.06944,0.22668,-0.26623,0.11163,-0.21502,-0.27500,-0.07125,0.22125,-8.46094,-4.55469,-2.26562,0.01562,-0.20681,-0.06364,0.32850,0.21975,-0.13600,-78.144,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.450
1,1,0.00000,0.00000,0.00000,-76.803,-60.130,63.304,1072.2350,1072.2350,1072.2183,100,100,0,-0.10962,-0.06694,0.19168,-0.21367,0.02940,-0.08195,-0.11375,-0.06875,0.18625,-8.39062,-4.54688,-2.21094,-0.03056,-0.23494,0.01335,0.32850,0.21975,-0.13600,-78.087,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.450
1,1,0.00000,0.00000,0.00000,-76.795,-60.185,63.282,1072.2400,1072.2400,1072.2240,100,100,0,0.02164,-0.07194,0.16167,-0.17129,-0.04373,0.02296,0.01750,-0.07375,0.15625,-8.44531,-4.59375,-2.25000,-0.01125,-0.26367,-0.06344,0.32850,0.21975,-0.13525,-78.244,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.350
1,1,0.00000,0.00000,0.00000,-76.787,-60.231,63.286,1072.2450,1072.2450,1072.2303,100,100,0,0.05788,-0.04820,0.13667,-0.13702,-0.04529,0.05937,0.05375,-0.05000,0.13125,-8.42969,-4.59375,-2.10938,-0.14204,-0.25337,-0.01818,0.32850,0.21825,-0.13525,-78.274,-1,-1,-1,-1,-1,-1,-1,0.0050,5.102,35.450
1,1,0.00000,0.00000,0.00000,-76.775,-60.270,63.279,1072.2500,1072.2500,1072.2367,100,100,0,-0.02587,-0.03570,0.12541,-0.13248,0.00391,-0.01031,-0.03000,-0.03750,0.12000,-8.39062,-4.47656,-1.99219,-0.21689,-0.15548,0.09378,0.32850,0.21825,-0.13525,-78.294,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,-76.800,-60.306,63.271,1072.2550,1072.2550,1072.2426,100,100,0,-0.17587,-0.15445,0.05791,-0.11568,-0.03750,-0.20820,-0.18000,-0.15625,0.05250,-9.17969,-4.78906,-1.14844,-1.19383,0.10473,-0.54151,0.32850,0.21825,-0.13450,-78.139,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.350
1,1,0.00000,0.00000,0.00000,-76.898,-60.328,63.330,1072.2600,1072.2600,1072.2426,100,100,0,-0.00337,-0.21696,-0.07460,0.01448,-0.19774,-0.11548,-0.00750,-0.21875,-0.08000,-8.12500,-4.13281,-2.93750,0.81660,-0.16874,0.26572,0.32850,0.21825,-0.13450,-78.164,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,-76.980,-60.349,63.444,1072.2650,1072.2650,1072.2492,100,100,0,0.32787,-0.09319,0.06415,-0.04925,-0.22665,0.25788,0.32375,-0.09500,0.05875,-7.77344,-4.53125,-2.37500,0.21729,-0.57679,0.52122,0.33150,0.21825,-0.13450,-78.291,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,-77.035,-60.354,63.579,1072.2700,1072.2700,1072.2557,100,100,0,0.30662,-0.09194,-0.12335,0.12857,-0.24841,0.19861,0.30250,-0.09375,-0.12875,-7.75000,-4.57031,-2.32031,0.16833,-0.60832,0.53650,0.33150,0.21825,-0.13525,-77.966,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,-77.097,-60.345,63.698,1072.2750,1072.2750,1072.2620,100,100,0,0.15036,-0.07069,-0.03085,0.02799,-0.13860,0.09255,0.14625,-0.07250,-0.03625,-7.59375,-3.86719,-2.46094,0.51447,-0.10238,0.95220,0.33150,0.21750,-0.13525,-78.086,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.350
1,1,0.00000,0.00000,0.00000,-77.129,-60.337,63.733,1072.2800,1072.2800,1072.2674,100,100,0,-0.09214,-0.01194,-0.07460,0.05837,0.02114,-0.10170,-0.09625,-0.01375,-0.08000,-8.36719,-4.34375,-1.69531,-0.42677,0.00201,0.23743,0.33075,0.21750,-0.13525,-78.147,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.450
1,1,0.00000,0.00000,0.00000,-77.188,-60.314,63.736,1072.2850,1072.2850,1072.2675,100,100,0,-0.23089,-0.10695,-0.16086,0.10134,-0.00855,-0.28333,-0.23500,-0.10875,-0.16625,-8.50000,-3.89063,-1.67188,-0.34278,0.46286,0.32771,0.33075,0.21750,-0.13625,-77.910,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.450
1,1,0.00000,0.00000,0.00000,-77.289,-60.302,63.784,1072.2900,1072.2900,1072.2740,100,100,0,-0.04214,-0.16695,-0.07336,0.02248,-0.13575,-0.12686,-0.04625,-0.16875,-0.07875,-8.56250,-3.80469,-1.58594,-0.40513,0.58561,0.33035,0.33075,0.21675,-0.13625,-77.973,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.350
1,1,0.00000,0.00000,0.00000,-77.411,-60.305,63.912,1072.2950,1072.2950,1072.2805,100,100,0,0.21411,-0.21695,-0.09960,0.06250,-0.30714,0.06777,0.21000,-0.21875,-0.10500,-8.53125,-3.83594,-1.48438,-0.49563,0.56259,0.36537,0.33000,0.21675,-0.13625,-78.131,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.350
1,1,0.00000,0.00000,0.00000,-77.542,-60.315,64.107,1072.3000,1072.3000,1072.2870,100,100,0,0.37911,-0.21321,-0.04960,0.03316,-0.37487,0.22364,0.37500,-0.21500,-0.05500,-8.41406,-3.64844,-1.56250,-0.34211,0.65273,0.53272,0.33000,0.21675,-0.13525,-78.201,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.350
1,1,0.00000,0.00000,0.00000,-77.673,-60.340,64.315,1072.3051,1072.3050,1072.2926,100,100,0,0.28786,-0.27196,-0.01210,-0.02765,-0.37452,0.12627,0.28375,-0.27375,-0.01750,-8.17969,-3.82813,-1.35938,-0.54286,0.42219,0.69969,0.33000,0.21675,-0.13525,-78.446,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,-77.859,-60.374,64.523,1072.3101,1072.3100,1072.2926,100,100,0,0.05661,-0.39697,-0.06960,-0.02864,-0.38005,-0.14274,0.05250,-0.39875,-0.07500,-7.82812,-3.97656,-1.39844,-0.49030,0.11637,0.93004,0.32925,0.21675,-0.13525,-78.687,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.550
1,1,0.00000,0.00000,0.00000,-78.148,-60.393,64.782,1072.3151,1072.3150,1072.2994,100,100,0,0.05036,-0.54072,-0.23710,0.09496,-0.52982,-0.24780,0.04625,-0.54250,-0.24250,-7.53906,-4.07031,-1.74219,-0.13509,-0.16435,1.06623,0.32925,0.21675,-0.13850,-78.753,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,-78.530,-60.382,65.186,1072.3199,1072.3200,1072.3059,100,100,0,0.50286,-0.59822,-0.39710,0.27929,-0.82640,0.08644,0.49875,-0.60000,-0.40250,-7.78906,-3.89063,-2.01562,0.17980,0.06860,0.87177,0.32925,0.21675,-0.13850,-79.192,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.550
1,1,0.00000,0.00000,0.00000,-78.979,-60.352,65.808,1072.3250,1072.3250,1072.3120,100,100,0,1.15911,-0.70572,-0.44460,0.36104,-1.24512,0.59880,1.15500,-0.70750,-0.45000,-8.69531,-3.46094,-2.03906,0.27423,0.88585,0.27332,0.32925,0.21675,-0.13850,-79.855,-1,-1,-1,-1,-1,-1,-1,0.0000,5.100,35.450
1,1,0.00000,0.00000,0.00000,-79.491,-60.329,66.639,1072.3300,1072.3300,1072.3175,100,100,0,1.58161,-0.82447,-0.43584,0.36210,-1.55070,0.91400,1.57750,-0.82625,-0.44125,-9.14062,-3.29688,-2.11719,0.41369,1.24487,-0.05145,0.32925,0.21675,-0.14025,-79.915,-1,-1,-1,-1,-1,-1,-1,0.0000,5.100,35.450
1,1,0.00000,0.00000,0.00000,-80.035,-60.315,67.554,1072.3350,1072.3350,1072.3176,100,100,0,1.55035,-0.85197,-0.40584,0.32359,-1.55393,0.88020,1.54625,-0.85375,-0.41125,-8.89844,-3.17188,-2.35938,0.76925,1.21093,0.17589,0.32925,0.21825,-0.14025,-80.883,-1,-1,-1,-1,-1,-1,-1,0.0050,5.100,35.350
1,1,0.00000,0.00000,0.00000,-80.568,-60.304,68.399,1072.3400,1072.3400,1072.3241,100,100,0,1.15534,-0.81197,-0.38082,0.27562,-1.32265,0.56016,1.15125,-0.81375,-0.38625,-8.34375,-3.16406,-2.63281,1.14237,0.91424,0.61860,0.32550,0.21825,-0.14025,-81.794,-1,-1,-1,-1,-1,-1,-1,0.0000,5.098,35.450
1,1,0.00000,0.00000,0.00000,-81.050,-60.289,69.079,1072.3450,1072.3450,1072.3306,100,100,0,0.72534,-0.68571,-0.33457,0.22546,-0.99662,0.25333,0.72125,-0.68750,-0.34000,-8.37500,-3.07813,-2.90625,1.47503,0.97023,0.59010,0.32550,0.21825,-0.14575,-82.219,-1,-1,-1,-1,-1,-1,-1,0.0000,5.098,35.450
1,1,0.00000,0.00000,0.00000,-81.462,-60.279,69.608,1072.3500,1072.3500,1072.3373,100,100,0,0.51283,-0.61072,-0.25707,0.15095,-0.81581,0.11715,0.50875,-0.61250,-0.26250,-8.63281,-3.03125,-3.08594,1.68268,1.11635,0.36423,0.32550,0.21600,-0.14575,-82.750,-1,-1,-1,-1,-1,-1,-1,0.0000,5.098,35.350
1,1,0.00000,0.00000,0.00000,-81.816,-60.281,70.061,1072.3550,1072.3550,1072.3374,100,100,0,0.55657,-0.53446,-0.17331,0.08956,-0.75856,0.20499,0.55250,-0.53625,-0.17875,-8.85156,-3.03125,-3.06250,1.67684,1.23139,0.18431,0.32400,0.21600,-0.14575,-83.184,-1,-1,-1,-1,-1,-1,-1,0.0000,5.090,35.450
1,1,0.00000,0.00000,0.00000,-82.112,-60.295,70.493,1072.3600,1072.3600,1072.3439,100,100,0,0.72030,-0.45444,-0.09579,0.04300,-0.75806,0.39753,0.71625,-0.45625,-0.10125,-8.99219,-3.09375,-3.07031,1.69011,1.24694,0.03699,0.32400,0.21600,-0.15150,-82.684,-1,-1,-1,-1,-1,-1,-1,0.0000,5.090,35.550
1,1,0.00000,0.00000,0.00000,-82.349,-60.317,70.914,1072.3650,1072.3650,1072.3504,100,100,0,0.82530,-0.36820,-0.06080,0.03457,-0.73016,0.53484,0.82125,-0.37000,-0.06625,-8.84375,-3.14844,-3.29688,1.94182,1.09666,0.11023,0.32400,0.21700,-0.15150,-83.089,-1,-1,-1,-1,-1,-1,-1,0.0000,5.090,35.450
1,1,0.00000,0.00000,0.00000,-82.523,-60.341,71.293,1072.3700,1072.3700,1072.3569,100,100,0,0.83028,-0.25568,-0.00828,0.00762,-0.62796,0.60035,0.82625,-0.25750,-0.01375,-8.86719,-3.15625,-3.12500,1.79537,1.13195,0.11903,0.32075,0.21700,-0.15150,-83.451,-1,-1,-1,-1,-1,-1,-1,0.0000,5.095,35.450
1,1,0.00000,0.00000,0.00000,-82.605,-60.369,71.584,1072.3750,1072.3750,1072.3625,100,100,0,0.76277,-0.07567,0.07048,-0.03594,-0.42837,0.63853,0.75875,-0.07750,0.06500,-9.36719,-2.96094,-3.32812,2.01933,1.51368,-0.25411,0.32075,0.21700,-0.15625,-84.019,-1,-1,-1,-1,-1,-1,-1,0.0000,5.095,35.450
1,1,0.00000,0.00000,0.00000,-82.520,-60.386,71.712,1072.3800,1072.3800,1072.3626,100,100,0,0.70151,0.31433,0.11173,-0.00001,-0.05720,0.77468,0.69750,0.31250,0.10625,-11.43750,-2.77344,-3.32812,1.93241,2.69055,-1.96669,0.32075,0.21625,-0.15625,-84.168,-1,-1,-1,-1,-1,-1,-1,0.0000,5.095,35.450
1,1,0.00000,0.00000,0.00000,-82.325,-60.434,71.730,1072.3850,1072.3850,1072.3679,100,100,0,0.65901,0.21683,0.39298,-0.29726,-0.07934,0.73558,0.65500,0.21500,0.38750,-10.91406,-2.15625,-1.92188,0.71374,3.17326,-1.00449,0.31850,0.21625,-0.15625,-84.200,-1,-1,-1,-1,-1,-1,-1,0.0000,5.106,35.450
1,1,0.00000,0.00000,0.00000,-82.119,-60.564,71.714,1072.3900,1072.3900,1072.3746,100,100,0,0.53900,0.16933,0.67174,-0.58721,-0.02204,0.65202,0.53500,0.16750,0.66625,-9.66406,-2.75781,-2.64844,1.37735,1.91995,-0.31415,0.31850,0.21625,-0.15875,-84.449,-1,-1,-1,-1,-1,-1,-1,0.0000,5.106,35.450
1,1,0.00000,0.00000,0.00000,-81.857,-60.732,71.596,1072.3950,1072.3950,1072.3811,100,100,0,0.28524,0.30557,0.69423,-0.59973,0.22197,0.49773,0.28125,0.30375,0.68875,-8.95312,-3.16406,-2.92188,1.60237,1.16036,0.07048,0.31850,0.21400,-0.15875,-84.264,-1,-1,-1,-1,-1,-1,-1,0.0000,5.106,35.450
1,1,0.00000,0.00000,0.00000,-81.497,-60.935,71.322,1072.4000,1072.4000,1072.3870,100,100,0,0.05147,0.40058,1.00925,-0.90583,0.46033,0.38636,0.04750,0.39875,1.00375,-8.08594,-3.03125,-2.71094,1.45933,0.85306,0.91493,0.31700,0.21400,-0.15875,-83.978,-1,-1,-1,-1,-1,-1,-1,0.0000,5.106,35.450
1,1,0.00000,0.00000,0.00000,-81.064,-61.180,70.903,1072.4050,1072.4050,1072.3925,100,100,0,-0.27479,0.43184,1.05050,-0.96396,0.64926,0.12165,-0.27875,0.43000,1.04500,-7.81250,-3.91406,-2.81250,1.37494,-0.09881,0.73114,0.31700,0.21400,-0.15950,-84.367,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,-80.608,-61.423,70.390,1072.4100,1072.4100,1072.3926,100,100,0,-0.46106,0.44933,1.02424,-0.94903,0.74929,-0.03799,-0.46500,0.44750,1.01875,-7.64844,-4.09375,-3.09375,1.59404,-0.41642,0.74496,0.31700,0.21025,-0.15950,-83.818,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,-80.128,-61.666,69.841,1072.4150,1072.4150,1072.3991,100,100,0,-0.36982,0.46934,1.08424,-0.99637,0.73223,0.06094,-0.37375,0.46750,1.07875,-8.34375,-4.29688,-3.03125,1.39858,-0.30451,0.04852,0.31775,0.21025,-0.15950,-83.177,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.550
1,1,0.00000,0.00000,0.00000,-79.473,-61.906,69.178,1072.4200,1072.4200,1072.4056,100,100,0,-0.17733,0.96311,1.21549,-1.01037,1.09261,0.47096,-0.18125,0.96125,1.21000,-8.83594,-4.16406,-4.91406,3.16730,-0.27552,-0.65535,0.31775,0.21025,-0.15875,-83.093,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,-78.296,-62.158,68.020,1072.4250,1072.4250,1072.4123,100,100,0,-0.60486,1.98310,1.79798,-1.41368,2.26392,0.63832,-0.60875,1.98125,1.79250,-8.41406,-4.46094,-0.40625,-1.33081,-0.14568,0.36900,0.31775,0.20875,-0.15875,-81.935,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,-76.800,-62.422,66.357,1072.4301,1072.4300,1072.4177,100,100,0,-1.72735,1.79058,1.74173,-1.51025,2.59648,-0.44832,-1.73125,1.78875,1.73625,-9.65625,-5.54688,0.74219,-2.91933,-0.45012,-0.95610,0.32075,0.20875,-0.15875,-80.205,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.350
1,1,0.00000,0.00000,0.00000,-75.374,-62.700,64.461,1072.4351,1072.4350,1072.4178,100,100,0,-2.64735,1.60308,1.87423,-1.78002,2.86080,-1.31847,-2.65125,1.60125,1.86875,-9.87500,-5.45313,1.48438,-3.79026,-0.23423,-0.91877,0.32075,0.20875,-0.15625,-80.025,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.350
1,1,0.00000,0.00000,0.00000,-73.966,-63.008,62.409,1072.4401,1072.4400,1072.4235,100,100,0,-2.91113,1.49056,1.98796,-1.94654,2.89377,-1.57656,-2.91500,1.48875,1.98250,-8.93750,-5.97656,1.15625,-3.63519,-1.22535,-0.30369,0.32075,0.20275,-0.15625,-77.927,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.450
1,1,0.00000,0.00000,0.00000,-72.503,-63.334,60.294,1072.4449,1072.4450,1072.4301,100,100,0,-2.72237,1.51055,2.15171,-2.07490,2.85541,-1.36543,-2.72625,1.50875,2.14625,-9.10937,-6.57813,1.94531,-4.71590,-1.62666,-0.44767,0.32375,0.20275,-0.15625,-75.778,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.450
1,1,0.00000,0.00000,0.00000,-71.059,-63.705,58.238,1072.4500,1072.4500,1072.4364,100,100,0,-2.58237,1.06805,2.32171,-2.32659,2.43017,-1.37148,-2.58625,1.06625,2.31625,-5.57031,-7.47656,1.96094,-4.59786,-3.98352,2.47426,0.32375,0.20275,-0.13550,-76.335,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.350
1,1,0.00000,0.00000,0.00000,-69.667,-64.092,56.224,1072.4550,1072.4550,1072.4427,100,100,0,-2.71865,1.10803,2.22670,-2.24547,2.50567,-1.50214,-2.72250,1.10625,2.22125,-6.07812,-8.07031,2.60938,-5.57445,-4.22902,2.06563,0.32375,0.19375,-0.13550,-74.402,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.450
1,1,0.00000,0.00000,0.00000,-68.420,-64.450,54.265,1072.4600,1072.4600,1072.4428,100,100,0,-3.08739,0.61427,1.93793,-2.15997,2.15953,-2.08226,-3.09125,0.61250,1.93250,-7.09375,-8.97656,2.66406,-6.16585,-4.65178,0.95563,0.33725,0.19375,-0.13550,-72.485,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.450
1,1,0.00000,0.00000,0.00000,-67.537,-64.786,52.540,1072.4650,1072.4650,1072.4490,100,100,0,-3.33738,0.15427,1.48793,-1.90314,1.75743,-2.58173,-3.34125,0.15250,1.48250,-9.03906,-9.43750,2.97656,-7.05126,-4.24628,-0.77067,0.33725,0.19375,-0.12250,-71.244,-1,-1,-1,-1,-1,-1,-1,0.0000,5.105,35.450
1,1,0.00000,0.00000,0.00000,-67.096,-65.083,51.202,1072.4700,1072.4700,1072.4555,100,100,0,-3.16490,-0.36949,0.92542,-1.49958,1.10130,-2.74735,-3.16875,-0.37125,0.92000,-10.91406,-9.67969,2.60156,-7.21636,-3.80877,-2.56261,0.33725,0.18850,-0.12250,-69.954,-1,-1,-1,-1,-1,-1,-1,0.0000,5.105,35.450
1,1,0.00000,0.00000,0.00000,-67.144,-65.340,50.427,1072.4750,1072.4750,1072.4620,100,100,0,-2.48615,-0.84449,0.36417,-1.00944,0.28702,-2.43421,-2.49000,-0.84625,0.35875,-12.07031,-10.00000,1.83594,-6.88421,-3.81642,-3.87201,0.34575,0.18850,-0.12250,-69.233,-1,-1,-1,-1,-1,-1,-1,0.0000,5.105,35.450
1,1,0.00000,0.00000,0.00000,-67.739,-65.557,50.385,1072.4800,1072.4800,1072.4676,100,100,0,-1.51240,-1.43699,-0.29583,-0.42733,-0.77317,-1.91296,-1.51625,-1.43875,-0.30125,-11.83594,-10.05469,1.58594,-6.65780,-3.99221,-3.73725,0.34575,0.18850,-0.11225,-69.536,-1,-1,-1,-1,-1,-1,-1,0.0000,5.105,35.550
1,1,0.00000,0.00000,0.00000,-68.818,-65.721,51.071,1072.4850,1072.4850,1072.4677,100,100,0,-0.48366,-1.68575,-0.77583,0.09571,-1.50821,-1.18056,-0.48750,-1.68750,-0.78125,-11.03906,-9.85156,0.53906,-5.45269,-4.34889,-3.25321,0.34575,0.18600,-0.11225,-70.278,-1,-1,-1,-1,-1,-1,-1,0.0000,5.098,35.450
1,1,0.00000,0.00000,0.00000,-70.213,-65.816,52.289,1072.4900,1072.4900,1072.4742,100,100,0,0.17759,-1.86075,-1.17083,0.50097,-2.01851,-0.73444,0.17375,-1.86250,-1.17625,-10.25000,-9.85156,0.07031,-4.81232,-4.73242,-2.70600,0.35100,0.18600,-0.11225,-71.548,-1,-1,-1,-1,-1,-1,-1,0.0000,5.098,35.450
1,1,0.00000,0.00000,0.00000,-71.892,-65.822,53.884,1072.4950,1072.4950,1072.4807,100,100,0,0.32884,-2.00450,-1.67458,0.94367,-2.33471,-0.76747,0.32500,-2.00625,-1.68000,-9.89062,-9.57812,-0.50781,-4.01578,-4.72312,-2.49735,0.35100,0.18600,-0.11125,-71.327,-1,-1,-1,-1,-1,-1,-1,0.0000,5.098,35.450
1,1,0.00000,0.00000,0.00000,-73.848,-65.718,55.739,1072.5000,1072.5000,1072.4874,100,100,0,0.22635,-2.15324,-2.14333,1.32029,-2.54844,-1.02169,0.22250,-2.15500,-2.14875,-9.59375,-9.34375,-0.82031,-3.48015,-4.63294,-2.29472,0.35100,0.18975,-0.11125,-73.220,-1,-1,-1,-1,-1,-1,-1,0.0000,5.100,35.450
1,1,0.00000,0.00000,0.00000,-76.044,-65.497,57.794,1072.5050,1072.5050,1072.4874,100,100,0,0.21385,-2.29325,-2.61708,1.71626,-2.79201,-1.18868,0.21000,-2.29500,-2.62250,-9.76562,-8.64844,-1.62500,-2.37146,-4.06551,-2.46736,0.34875,0.18975,-0.11125,-75.309,-1,-1,-1,-1,-1,-1,-1,0.0000,5.100,35.450
1,1,0.00000,0.00000,0.00000,-78.414,-65.147,60.042,1072.5100,1072.5100,1072.4939,100,100,0,0.48260,-2.36325,-3.03458,2.10952,-3.07471,-1.05952,0.47875,-2.36500,-3.04000,-9.84375,-8.00781,-2.13281,-1.52662,-3.48739,-2.48485,0.34875,0.18975,-0.11925,-75.238,-1,-1,-1,-1,-1,-1,-1,0.0000,5.100,35.450
1,1,0.00000,0.00000,0.00000,-80.880,-64.662,62.475,1072.5150,1072.5150,1072.5001,100,100,0,0.94886,-2.40449,-3.45208,2.52388,-3.41826,-0.73772,0.94500,-2.40625,-3.45750,-10.42187,-7.35156,-2.68750,-0.63690,-2.68350,-2.93214,0.34875,0.19575,-0.11925,-77.703,-1,-1,-1,-1,-1,-1,-1,0.0000,5.100,35.450
1,1,0.00000,0.00000,0.00000,-83.355,-64.025,65.041,1072.5200,1072.5200,1072.5065,100,100,0,1.40886,-2.33074,-3.85208,2.95228,-3.66090,-0.37086,1.40500,-2.33250,-3.85750,-12.23437,-7.21094,-2.64844,-0.49823,-1.58847,-4.54327,0.34575,0.19575,-0.11925,-80.304,-1,-1,-1,-1,-1,-1,-1,0.0000,5.100,35.450
